evaluation,choice,kept,PdetailsBackForwardChosenstepsWaled,DdetailsKindNumhotNumall
1685,D,0,                      ,D[FL/215/145/334]
1686,D,1,                      ,D[FL/308/145/334]
1687,P,1,P[ -57/  14/  57/ -56],             
1688,D,0,                      ,D[FL/ 33/145/334]
1689,D,0,                      ,D[AR/151/145/334]
1690,D,0,                      ,D[AR/285/145/334]
1691,D,1,                      ,D[AR/250/145/334]
1692,D,1,                      ,D[AR/  2/145/334]
1693,D,0,                      ,D[FL/304/145/334]
1694,D,1,                      ,D[AR/221/145/334]
1695,D,0,                      ,D[AR/295/145/334]
1696,P,0,P[ -10/   0/ 180/ -10],             
1697,P,1,P[ -11/   0/ 219/  -1],             
1698,P,0,P[ -16/   1/ 230/ -15],             
1699,D,1,                      ,D[AR/242/145/334]
1700,D,0,                      ,D[AR/ 37/145/334]
1701,D,0,                      ,D[AR/ 63/145/334]
1702,P,1,P[   0/  13/ 237/  12],             
1703,P,1,P[  -1/  12/ 291/  -1],             
1704,P,1,P[   0/   3/ 316/   2],             
1705,P,1,P[   0/   6/ 328/   5],             
1706,P,1,P[ -49/   0/  49/  -2],             
1707,P,1,P[  -3/   0/ 299/  -1],             
1708,P,1,P[ -14/  64/  14/ -10],             
1709,D,0,                      ,D[AR/243/144/334]
1710,D,0,                      ,D[AR/286/144/334]
1711,P,0,P[ -71/   4/  71/ -11],             
1712,P,0,P[ -16/  99/  16/ -11],             
1713,D,0,                      ,D[AR/289/144/334]
1714,D,1,                      ,D[AR/ 41/144/334]
1715,P,0,P[  -6/   5/ 327/  -6],             
1716,P,0,P[ -90/   1/  90/ -90],             
1717,D,0,                      ,D[FL/308/144/334]
1718,D,0,                      ,D[FL/205/144/334]
1719,D,1,                      ,D[AR/  3/144/334]
1720,P,1,P[  -1/   7/ 299/   6],             
1721,P,0,P[ -10/  49/  10/  -7],             
1722,D,1,                      ,D[AR/ 98/144/334]
1723,P,0,P[  -1/  22/  95/   4],             
1724,P,0,P[ -19/   0/ 102/  -2],             
1725,P,0,P[  -4/   3/ 331/  -4],             
1726,D,0,                      ,D[FL/120/144/334]
1727,D,1,                      ,D[AR/ 84/144/334]
1728,D,0,                      ,D[FL/127/144/334]
1729,D,0,                      ,D[FL/  8/144/334]
1730,P,1,P[ -10/   1/ 218/ -10],             
1731,D,1,                      ,D[AR/  5/144/334]
1732,D,0,                      ,D[FL/ 74/144/334]
1733,P,0,P[  -2/   8/  40/   7],             
1734,P,0,P[ -48/   5/ 104/   1],             
1735,P,0,P[  -1/   1/  36/  -1],             
1736,D,0,                      ,D[AR/262/144/334]
1737,D,0,                      ,D[FL/189/144/334]
1738,D,1,                      ,D[AR/140/144/334]
1739,D,1,                      ,D[AR/ 41/144/334]
1740,D,0,                      ,D[FL/141/144/334]
1741,D,1,                      ,D[AR/179/144/334]
1742,P,0,P[  -7/   1/ 305/  -6],             
1743,P,1,P[  -8/   2/ 332/   1],             
1744,P,0,P[   0/  18/ 174/  13],             
1745,D,0,                      ,D[AR/ 41/144/334]
1746,D,0,                      ,D[AR/177/144/334]
1747,D,0,                      ,D[FL/212/144/334]
1748,P,1,P[ -19/  73/  19/  72],             
1749,D,0,                      ,D[AR/199/144/334]
1750,D,0,                      ,D[FL/205/144/334]
1751,P,1,P[  -5/  17/ 114/  -4],             
1752,P,0,P[ -20/   0/ 102/  -4],             
1753,P,0,P[  -2/   0/  41/  -2],             
1754,D,0,                      ,D[FL/159/144/334]
1755,D,0,                      ,D[AR/292/144/334]
1756,D,0,                      ,D[AR/  2/144/334]
1757,D,1,                      ,D[AR/  3/144/334]
1758,D,1,                      ,D[AR/134/144/334]
1759,P,1,P[ -13/  39/  13/ -10],             
1760,D,0,                      ,D[FL/ 22/144/334]
1761,P,0,P[  -9/   3/ 158/  -9],             
1762,D,1,                      ,D[AR/ 39/144/334]
1763,P,0,P[ -12/   0/ 119/  -1],             
1764,D,0,                      ,D[FL/264/144/334]
1765,D,1,                      ,D[IM/ 54/144/334]
1766,P,0,P[  -4/  22/   4/  19],             
1767,P,0,P[  -8/ 105/   8/  93],             
1768,P,1,P[  -3/   2/ 220/   1],             
1769,P,0,P[   0/  12/  88/   1],             
1770,P,1,P[ -26/   0/  26/ -25],             
1771,P,0,P[   0/  16/  68/   2],             
1772,D,1,                      ,D[AR/290/144/334]
1773,P,0,P[  -7/   1/ 288/  -6],             
1774,D,0,                      ,D[AR/171/143/334]
1775,P,0,P[  -2/   0/  92/  -2],             
1776,P,1,P[  -3/  15/ 260/  -2],             
1777,P,0,P[  -7/   1/ 288/  -7],             
1778,D,0,                      ,D[AR/134/143/334]
1779,D,0,                      ,D[FL/ 67/143/334]
1780,P,1,P[  -4/   3/ 331/   1],             
1781,P,0,P[  -1/   6/ 161/   5],             
1782,D,1,                      ,D[AR/171/143/334]
1783,D,1,                      ,D[AR/223/143/334]
1784,D,0,                      ,D[FL/120/143/334]
1785,P,0,P[  -2/   0/ 316/  -2],             
1786,D,1,                      ,D[FL/194/143/334]
1787,D,0,                      ,D[FL/ 97/142/334]
1788,P,0,P[  -1/  19/ 139/   2],             
1789,P,1,P[ -12/   0/ 306/  -1],             
1790,P,1,P[  -4/  26/ 219/  -3],             
1791,P,1,P[  -8/   0/ 334/  -8],             
1792,D,1,                      ,D[AR/140/142/334]
1793,P,0,P[  -8/   1/ 329/  -8],             
1794,D,0,                      ,D[FL/210/142/334]
1795,P,0,P[ -15/   1/ 230/ -10],             
1796,P,0,P[  -6/  24/ 155/  -4],             
1797,D,0,                      ,D[AR/298/142/334]
1798,D,0,                      ,D[FL/182/142/334]
1799,P,1,P[ -11/  43/  11/  39],             
1800,P,0,P[  -1/   7/ 109/  -1],             
1801,D,1,                      ,D[AR/287/141/334]
1802,P,0,P[  -2/   8/  38/  -2],             
1803,P,0,P[  -2/  29/ 239/  -2],             
1804,P,1,P[ -18/   7/ 201/   3],             
1805,D,1,                      ,D[AR/133/139/334]
1806,P,1,P[  -1/   8/ 201/  -1],             
1807,P,0,P[  -3/  21/  90/  -3],             
1808,D,0,                      ,D[FL/212/139/334]
1809,D,1,                      ,D[AR/  4/139/334]
1810,D,0,                      ,D[AR/226/139/334]
1811,D,0,                      ,D[FL/ 33/139/334]
1812,P,1,P[  -3/  38/  58/  34],             
1813,P,1,P[  -1/   0/ 265/  -1],             
1814,D,0,                      ,D[FL/ 90/140/334]
1815,D,1,                      ,D[AR/275/140/334]
1816,P,0,P[   0/  12/ 290/   2],             
1817,P,0,P[  -5/   8/ 178/  -5],             
1818,P,0,P[  -1/   0/ 105/  -1],             
1819,D,1,                      ,D[AR/ 43/140/334]
1820,P,0,P[ -18/   0/ 254/  -4],             
1821,D,0,                      ,D[FL/232/140/334]
1822,D,1,                      ,D[AR/147/140/334]
1823,D,0,                      ,D[AR/ 21/140/334]
1824,D,1,                      ,D[AR/225/140/334]
1825,D,0,                      ,D[AR/ 87/140/334]
1826,D,0,                      ,D[AR/140/140/334]
1827,D,1,                      ,D[AR/132/140/334]
1828,D,1,                      ,D[AR/ 38/140/334]
1829,D,0,                      ,D[FL/283/140/334]
1830,D,0,                      ,D[AR/  2/140/334]
1831,D,0,                      ,D[AR/180/140/334]
1832,D,1,                      ,D[FL/228/140/334]
1833,D,0,                      ,D[AR/154/140/334]
1834,P,0,P[  -3/  22/  89/  21],             
1835,P,0,P[ -30/   8/ 291/ -23],             
1836,P,1,P[ -15/   1/ 230/  -1],             
1837,D,0,                      ,D[AR/ 55/140/334]
1838,D,0,                      ,D[AR/ 59/140/334]
1839,P,0,P[  -4/  20/ 219/  -3],             
1840,P,1,P[  -1/   0/ 105/  -1],             
1841,P,1,P[  -1/   9/  55/  -1],             
1842,P,0,P[  -1/  22/  95/  18],             
1843,P,0,P[  -6/  30/ 267/  -5],             
1844,D,0,                      ,D[FL/258/140/334]
1845,D,0,                      ,D[AR/147/140/334]
1846,P,0,P[  -5/   8/ 243/   6],             
1847,P,0,P[   0/  39/   0/   4],             
1848,P,0,P[  -6/  29/ 233/  -3],             
1849,D,0,                      ,D[AR/ 41/140/334]
1850,P,1,P[ -12/  10/  12/   9],             
1851,D,1,                      ,D[AR/177/140/334]
1852,D,1,                      ,D[AR/162/140/334]
1853,P,1,P[  -2/   9/ 234/  -1],             
1854,P,0,P[  -3/   5/ 132/  -2],             
1855,P,0,P[ -20/   3/  26/  -2],             
1856,D,1,                      ,D[FL/182/140/334]
1857,D,1,                      ,D[AR/133/140/334]
1858,D,0,                      ,D[AR/223/140/334]
1859,P,1,P[   0/  12/ 149/  11],             
1860,D,0,                      ,D[AR/289/141/334]
1861,D,0,                      ,D[FL/307/141/334]
1862,P,0,P[  -5/   0/ 312/  -1],             
1863,D,1,                      ,D[FL/240/141/334]
1864,P,1,P[   0/  24/ 261/   1],             
1865,D,0,                      ,D[FL/ 51/140/334]
1866,D,0,                      ,D[AR/ 87/140/334]
1867,P,1,P[  -1/  29/ 216/  25],             
1868,D,1,                      ,D[AR/  5/140/334]
1869,D,0,                      ,D[AR/129/140/334]
1870,P,0,P[  -1/  11/ 232/  10],             
1871,D,0,                      ,D[FL/137/140/334]
1872,P,0,P[ -34/   0/ 270/  -3],             
1873,P,0,P[  -1/  42/ 237/  39],             
1874,D,1,                      ,D[AR/227/140/334]
1875,P,0,P[  -7/  29/ 233/  28],             
1876,P,1,P[  -2/   4/ 275/  -2],             
1877,P,1,P[  -1/  12/ 302/   1],             
1878,D,1,                      ,D[AR/287/139/334]
1879,D,0,                      ,D[FL/ 51/139/334]
1880,P,0,P[  -3/   0/ 234/  -1],             
1881,D,0,                      ,D[AR/287/139/334]
1882,D,0,                      ,D[FL/143/139/334]
1883,P,0,P[  -3/   0/ 314/  -3],             
1884,D,1,                      ,D[FL/116/139/334]
1885,D,1,                      ,D[AR/285/142/334]
1886,D,0,                      ,D[FL/205/142/334]
1887,D,1,                      ,D[AR/224/142/334]
1888,D,0,                      ,D[FL/189/142/334]
1889,D,0,                      ,D[FL/ 97/142/334]
1890,P,0,P[  -3/   2/ 332/  -3],             
1891,P,1,P[ -10/   0/ 334/  -1],             
1892,D,0,                      ,D[FL/236/142/334]
1893,P,0,P[   0/   8/ 326/   1],             
1894,D,0,                      ,D[AR/130/142/334]
1895,P,0,P[   0/   9/ 200/   8],             
1896,D,1,                      ,D[FL/281/142/334]
1897,D,0,                      ,D[FL/274/143/334]
1898,P,0,P[  -2/   6/ 161/   4],             
1899,P,0,P[  -3/  33/  52/  26],             
1900,D,1,                      ,D[FL/182/143/334]
1901,D,1,                      ,D[AR/ 20/142/334]
1902,D,0,                      ,D[AR/202/143/334]
1903,P,0,P[  -3/   0/ 314/  -1],             
1904,D,0,                      ,D[AR/132/143/334]
1905,D,0,                      ,D[AR/  2/143/334]
1906,P,0,P[   0/  11/ 278/   1],             
1907,D,1,                      ,D[FL/304/143/334]
1908,D,1,                      ,D[AR/154/144/334]
1909,D,1,                      ,D[FL/116/145/334]
1910,D,0,                      ,D[AR/271/142/334]
1911,P,0,P[  -4/  17/ 265/  -4],             
1912,P,0,P[  -3/  33/  52/  29],             
1913,D,1,                      ,D[FL/194/142/334]
1914,P,1,P[  -2/   0/ 316/  -2],             
1915,D,0,                      ,D[AR/294/143/334]
1916,D,0,                      ,D[AR/223/143/334]
1917,P,0,P[ -22/  15/  22/  13],             
1918,P,1,P[  -6/   6/ 327/   4],             
1919,P,0,P[ -21/   0/ 102/  -3],             
1920,D,0,                      ,D[AR/ 42/143/334]
1921,D,0,                      ,D[AR/ 39/143/334]
1922,P,1,P[  -6/   0/ 211/  -6],             
1923,D,1,                      ,D[AR/  1/144/334]
1924,P,0,P[ -33/   0/ 294/ -32],             
1925,D,0,                      ,D[AR/ 89/144/334]
1926,P,0,P[  -1/  50/  19/  45],             
1927,P,1,P[  -2/  11/ 217/   9],             
1928,P,0,P[  -8/   0/ 199/  -6],             
1929,D,0,                      ,D[AR/ 17/145/334]
1930,P,1,P[ -20/  22/  76/  21],             
1931,D,0,                      ,D[FL/149/144/334]
1932,D,0,                      ,D[FL/120/144/334]
1933,P,0,P[ -27/   3/ 136/   1],             
1934,P,0,P[ -13/   8/ 274/ -10],             
1935,P,0,P[ -37/   1/  93/  -3],             
1936,D,0,                      ,D[FL/232/144/334]
1937,D,0,                      ,D[FL/282/144/334]
1938,P,0,P[   0/  11/ 290/  10],             
1939,D,0,                      ,D[FL/219/144/334]
1940,D,1,                      ,D[FL/240/144/334]
1941,P,1,P[  -4/  17/ 265/  -2],             
1942,P,0,P[  -8/   0/ 141/  -7],             
1943,P,0,P[ -26/   4/ 241/ -22],             
1944,P,1,P[  -8/   0/ 141/  -1],             
1945,P,1,P[  -7/   2/  37/  -7],             
1946,D,0,                      ,D[FL/205/145/334]
1947,P,0,P[  -4/   0/ 223/  -4],             
1948,P,0,P[ -14/ 176/ 101/ 123],             
1949,P,0,P[  -6/   4/ 327/   2],             
1950,P,1,P[  -7/  22/   7/  21],             
1951,D,0,                      ,D[AR/  4/145/334]
1952,P,1,P[ -11/   4/ 193/ -10],             
1953,P,1,P[  -2/   7/ 304/  -2],             
1954,P,0,P[ -29/   0/  29/  -4],             
1955,D,0,                      ,D[FL/115/150/334]
1956,D,1,                      ,D[AR/ 85/150/334]
1957,P,1,P[ -12/   7/ 303/ -12],             
1958,P,0,P[  -1/  42/ 237/  37],             
1959,D,0,                      ,D[AR/222/150/334]
1960,D,1,                      ,D[AR/  0/150/334]
1961,P,0,P[  -1/   0/ 259/  -1],             
1962,P,0,P[ -41/   1/  97/ -37],             
1963,D,0,                      ,D[FL/ 33/150/334]
1964,D,1,                      ,D[IM/146/150/334]
1965,D,0,                      ,D[FL/182/150/334]
1966,P,0,P[ -24/   7/  24/ -23],             
1967,D,1,                      ,D[FL/228/150/334]
1968,D,0,                      ,D[FL/ 46/149/334]
1969,D,0,                      ,D[AR/ 98/149/334]
1970,P,1,P[  -5/  19/   5/  -5],             
1971,D,0,                      ,D[AR/195/149/334]
1972,P,0,P[  -3/   5/ 132/   4],             
1973,P,0,P[  -4/  32/   4/  -4],             
1974,D,0,                      ,D[AR/269/149/334]
1975,P,0,P[  -7/   2/  32/  -7],             
1976,D,1,                      ,D[AR/227/149/334]
1977,D,1,                      ,D[AR/134/149/334]
1978,D,1,                      ,D[AR/155/149/334]
1979,P,1,P[  -2/   0/ 148/  -2],             
1980,D,1,                      ,D[AR/ 83/148/334]
1981,D,1,                      ,D[AR/180/148/334]
1982,D,0,                      ,D[FL/264/148/334]
1983,P,0,P[  -1/   3/ 201/  -1],             
1984,D,0,                      ,D[FL/141/148/334]
1985,D,0,                      ,D[AR/199/148/334]
1986,P,0,P[  -3/   0/ 164/  -1],             
1987,P,1,P[   0/  10/ 294/   9],             
1988,D,1,                      ,D[AR/162/147/334]
1989,D,1,                      ,D[AR/135/147/334]
1990,D,0,                      ,D[FL/ 51/147/334]
1991,D,1,                      ,D[AR/175/147/334]
1992,P,1,P[ -31/   7/ 292/ -25],             
1993,P,1,P[  -2/   0/ 206/  -2],             
1994,P,1,P[  -4/  12/ 252/  -3],             
1995,D,1,                      ,D[FL/125/146/334]
1996,D,0,                      ,D[AR/ 59/146/334]
1997,D,1,                      ,D[AR/197/146/334]
1998,P,0,P[ -37/   0/ 273/  -5],             
1999,D,0,                      ,D[FL/215/146/334]
2000,D,0,                      ,D[FL/  8/146/334]
2001,P,0,P[ -87/   2/  87/ -11],             
2002,D,0,                      ,D[AR/ 87/146/334]
2003,D,0,                      ,D[FL/297/146/334]
2004,P,0,P[  -6/   7/ 281/  -5],             
2005,P,1,P[   0/   8/ 326/   1],             
2006,P,0,P[  -3/  23/  88/   1],             
2007,D,1,                      ,D[AR/ 18/146/334]
2008,D,1,                      ,D[IM/118/146/334]
2009,D,0,                      ,D[IM/310/146/334]
2010,P,1,P[  -4/   1/  62/  -4],             
2011,D,0,                      ,D[FL/ 90/146/334]
2012,P,0,P[  -1/   3/ 242/  -1],             
2013,D,0,                      ,D[AR/248/146/334]
2014,D,0,                      ,D[FL/212/146/334]
2015,P,1,P[  -3/   1/ 246/  -3],             
2016,D,1,                      ,D[AR/131/146/334]
2017,D,1,                      ,D[FL/194/146/334]
2018,P,1,P[  -2/   0/ 308/  -2],             
2019,P,1,P[  -1/  14/ 183/  13],             
2020,P,0,P[   0/  10/  54/   8],             
2021,P,1,P[  -1/   2/ 191/  -1],             
2022,P,0,P[   0/ 233/  77/ 213],             
2023,D,0,                      ,D[FL/166/140/334]
2024,P,0,P[  -2/  20/ 263/  -1],             
2025,D,1,                      ,D[FL/196/140/334]
2026,P,0,P[  -1/   0/ 305/  -1],             
2027,D,0,                      ,D[AR/181/139/334]
2028,P,0,P[  -1/   0/ 259/  -1],             
2029,D,1,                      ,D[AR/176/139/334]
2030,P,1,P[  -1/  24/ 262/   1],             
2031,D,1,                      ,D[AR/285/140/334]
2032,P,1,P[ -81/  12/  81/   1],             
2033,P,0,P[  -2/   6/ 161/  -2],             
2034,P,1,P[ -46/   6/  46/   2],             
2035,P,0,P[  -3/  12/ 176/  11],             
2036,D,0,                      ,D[AR/289/140/334]
2037,P,0,P[  -7/   6/  51/  -6],             
2038,P,0,P[  -8/   2/ 218/   1],             
2039,P,0,P[ -23/  49/ 118/ -20],             
2040,D,1,                      ,D[AR/135/140/334]
2041,P,1,P[  -1/   1/ 318/  -1],             
2042,D,0,                      ,D[AR/227/140/334]
2043,D,0,                      ,D[AR/222/140/334]
2044,P,0,P[  -2/   0/  74/  -2],             
2045,P,0,P[  -7/   1/ 140/  -7],             
2046,P,0,P[  -1/  44/  22/  39],             
2047,P,0,P[  -2/  10/ 324/   9],             
2048,P,1,P[ -12/   0/ 119/  -1],             
2049,D,1,                      ,D[AR/147/140/334]
2050,P,0,P[ -14/ 177/ 101/ 149],             
2051,D,0,                      ,D[AR/268/140/334]
2052,D,0,                      ,D[FL/116/140/334]
2053,D,0,                      ,D[FL/159/140/334]
2054,D,0,                      ,D[AR/140/140/334]
2055,P,0,P[  -4/   1/ 210/  -4],             
2056,D,0,                      ,D[IM/ 77/140/334]
2057,D,1,                      ,D[AR/227/140/334]
2058,D,1,                      ,D[FL/215/140/334]
2059,P,0,P[  -1/  44/  22/  40],             
2060,P,1,P[  -5/   5/ 326/  -5],             
2061,D,0,                      ,D[AR/267/139/334]
2062,P,0,P[  -4/   0/ 223/  -4],             
2063,D,0,                      ,D[AR/197/139/334]
2064,P,1,P[   0/  24/   0/  23],             
2065,P,0,P[  -1/   4/ 197/  -1],             
2066,D,1,                      ,D[AR/ 21/139/334]
2067,D,0,                      ,D[FL/189/139/334]
2068,P,1,P[  -1/   0/ 142/  -1],             
2069,P,0,P[  -2/   6/ 161/  -2],             
2070,D,0,                      ,D[IM/ 93/139/334]
2071,D,1,                      ,D[AR/248/139/334]
2072,D,1,                      ,D[AR/180/138/334]
2073,P,0,P[  -1/  12/ 232/  10],             
2074,D,1,                      ,D[AR/222/138/334]
2075,D,0,                      ,D[AR/131/139/334]
2076,P,1,P[  -1/   0/  99/  -1],             
2077,P,0,P[  -1/  45/  21/   2],             
2078,D,0,                      ,D[FL/189/140/334]
2079,D,0,                      ,D[FL/ 51/140/334]
2080,D,0,                      ,D[IM/  8/140/334]
2081,D,0,                      ,D[AR/141/140/334]
2082,P,0,P[   0/   9/ 302/   6],             
2083,D,0,                      ,D[AR/195/140/334]
2084,D,0,                      ,D[AR/  3/140/334]
2085,D,0,                      ,D[FL/141/140/334]
2086,P,1,P[  -1/   0/ 173/  -1],             
2087,P,0,P[  -1/   0/ 215/  -1],             
2088,D,0,                      ,D[FL/ 67/140/334]
2089,D,1,                      ,D[AR/ 40/140/334]
2090,D,1,                      ,D[AR/130/140/334]
2091,P,0,P[ -60/   0/  60/ -13],             
2092,D,1,                      ,D[AR/293/140/334]
2093,D,1,                      ,D[AR/ 84/141/334]
2094,D,0,                      ,D[AR/135/141/334]
2095,D,0,                      ,D[FL/166/141/334]
2096,D,0,                      ,D[IM/283/141/334]
2097,D,0,                      ,D[AR/291/141/334]
2098,P,0,P[  -1/   1/  35/  -1],             
2099,D,0,                      ,D[AR/284/141/334]
2100,D,0,                      ,D[AR/  2/141/334]
2101,D,0,                      ,D[FL/ 67/141/334]
2102,P,1,P[  -8/   2/ 284/   1],             
2103,P,0,P[ -12/   0/ 245/  -1],             
2104,D,0,                      ,D[AR/177/140/334]
2105,D,1,                      ,D[AR/133/140/334]
2106,D,0,                      ,D[AR/221/140/334]
2107,D,1,                      ,D[AR/ 86/140/334]
2108,P,1,P[  -6/   0/ 191/  -1],             
2109,P,0,P[   0/   3/ 163/   2],             
2110,D,1,                      ,D[AR/ 39/141/334]
2111,P,0,P[  -1/   3/ 310/  -1],             
2112,P,1,P[ -23/   1/  23/ -21],             
2113,D,0,                      ,D[AR/222/141/334]
2114,P,0,P[ -35/   2/ 296/ -34],             
2115,D,1,                      ,D[AR/243/141/334]
2116,P,0,P[  -2/  15/  68/  14],             
2117,P,0,P[  -7/   2/  32/  -6],             
2118,D,1,                      ,D[AR/ 55/142/334]
2119,P,0,P[  -1/  84/ 116/   7],             
2120,D,0,                      ,D[AR/130/142/334]
2121,D,0,                      ,D[AR/  5/142/334]
2122,P,0,P[ -37/   1/  93/ -31],             
2123,D,0,                      ,D[FL/126/142/334]
2124,D,0,                      ,D[AR/195/142/334]
2125,P,0,P[  -4/   0/  53/  -4],             
2126,D,0,                      ,D[FL/258/142/334]
2127,P,0,P[  -9/  42/   9/  -9],             
2128,P,0,P[  -1/  10/ 126/   9],             
2129,D,0,                      ,D[FL/228/142/334]
2130,D,0,                      ,D[AR/223/142/334]
2131,P,0,P[  -3/  11/ 304/  -2],             
2132,P,0,P[  -1/  21/ 110/  -1],             
2133,P,0,P[  -5/   0/ 171/  -5],             
2134,P,0,P[  -1/   0/ 155/  -1],             
2135,D,1,                      ,D[AR/268/142/334]
2136,P,1,P[  -4/   0/ 223/  -4],             
2137,D,1,                      ,D[AR/ 84/142/334]
2138,D,1,                      ,D[AR/246/142/334]
2139,P,0,P[  -1/  43/ 237/  41],             
2140,P,0,P[ -14/   9/ 275/ -12],             
2141,D,0,                      ,D[FL/275/141/334]
2142,D,1,                      ,D[AR/  3/141/334]
2143,P,0,P[ -35/   4/  91/   1],             
2144,P,0,P[ -19/   0/ 254/ -19],             
2145,D,1,                      ,D[AR/ 29/141/334]
2146,D,0,                      ,D[AR/134/141/334]
2147,P,0,P[ -26/   1/ 241/  -1],             
2148,P,0,P[  -8/   0/ 199/  -7],             
2149,P,0,P[  -7/   4/ 244/   3],             
2150,D,0,                      ,D[AR/268/141/334]
2151,P,1,P[ -26/   6/  55/   5],             
2152,D,0,                      ,D[AR/178/141/334]
2153,P,1,P[ -12/   3/ 159/  -9],             
2154,D,1,                      ,D[FL/297/141/334]
2155,D,1,                      ,D[AR/197/141/334]
2156,P,0,P[  -2/   0/ 207/  -2],             
2157,D,1,                      ,D[AR/ 43/141/334]
2158,P,1,P[  -2/  22/   2/  -1],             
2159,P,0,P[  -4/   0/  53/  -4],             
2160,D,0,                      ,D[FL/215/141/334]
2161,D,0,                      ,D[AR/147/141/334]
2162,P,0,P[  -6/   7/ 281/   6],             
2163,D,0,                      ,D[AR/ 37/141/334]
2164,D,0,                      ,D[AR/297/141/334]
2165,D,1,                      ,D[AR/147/141/334]
2166,P,0,P[  -1/  18/ 258/  17],             
2167,P,0,P[   0/   8/ 157/   1],             
2168,D,1,                      ,D[AR/291/141/334]
2169,P,0,P[  -3/   5/ 151/  -3],             
2170,D,1,                      ,D[AR/129/141/334]
2171,D,0,                      ,D[FL/274/141/334]
2172,D,0,                      ,D[AR/269/141/334]
2173,P,1,P[ -17/  68/  17/  -4],             
2174,D,0,                      ,D[AR/  2/141/334]
2175,P,1,P[  -7/   1/ 289/  -7],             
2176,P,0,P[ -73/  11/  73/   9],             
2177,P,1,P[  -1/  13/ 222/   1],             
2178,D,0,                      ,D[AR/162/141/334]
2179,P,0,P[ -30/   4/  91/ -27],             
2180,D,0,                      ,D[FL/ 33/141/334]
2181,P,1,P[ -39/  31/  39/  20],             
2182,P,0,P[ -28/   1/  28/ -24],             
2183,D,0,                      ,D[AR/271/141/334]
2184,D,1,                      ,D[AR/  5/141/334]
2185,D,0,                      ,D[AR/268/141/334]
2186,D,1,                      ,D[AR/279/141/334]
2187,P,1,P[ -19/   0/ 264/  -4],             
2188,D,1,                      ,D[AR/ 86/140/334]
2189,P,1,P[  -2/   0/ 334/  -2],             
2190,P,0,P[  -3/   9/ 324/  -3],             
2191,P,0,P[   0/ 233/  77/ 212],             
2192,D,0,                      ,D[AR/130/140/334]
2193,D,0,                      ,D[AR/ 43/140/334]
2194,P,0,P[ -41/   0/  41/ -41],             
2195,D,1,                      ,D[AR/ 29/140/334]
2196,P,1,P[  -1/   1/ 261/  -1],             
2197,D,0,                      ,D[FL/232/140/334]
2198,D,0,                      ,D[FL/ 44/140/334]
2199,D,0,                      ,D[FL/  8/140/334]
2200,D,0,                      ,D[AR/279/140/334]
2201,D,1,                      ,D[AR/222/140/334]
2202,P,0,P[  -4/   0/ 312/  -4],             
2203,D,1,                      ,D[AR/279/140/334]
2204,D,0,                      ,D[AR/ 39/140/334]
2205,D,0,                      ,D[IM/116/140/334]
2206,P,1,P[  -1/  19/ 139/  -1],             
2207,D,0,                      ,D[AR/129/140/334]
2208,D,1,                      ,D[AR/ 20/140/334]
2209,P,1,P[  -1/   0/  45/  -1],             
2210,P,0,P[   0/  11/ 279/   9],             
2211,D,1,                      ,D[AR/268/138/334]
2212,D,1,                      ,D[AR/ 38/139/334]
2213,D,0,                      ,D[AR/ 86/139/334]
2214,P,0,P[  -2/   3/  57/  -2],             
2215,D,1,                      ,D[AR/129/139/334]
2216,D,0,                      ,D[FL/  8/138/334]
2217,D,0,                      ,D[FL/ 97/138/334]
2218,D,0,                      ,D[FL/182/138/334]
2219,P,1,P[  -5/  46/   5/  40],             
2220,D,1,                      ,D[AR/135/138/334]
2221,P,0,P[ -26/   3/ 135/ -26],             
2222,D,1,                      ,D[AR/  5/138/334]
2223,D,0,                      ,D[AR/ 15/138/334]
2224,D,0,                      ,D[FL/ 51/138/334]
2225,D,0,                      ,D[AR/ 86/138/334]
2226,P,1,P[  -2/  16/  61/  -1],             
2227,D,0,                      ,D[AR/132/138/334]
2228,D,0,                      ,D[AR/179/138/334]
2229,P,1,P[  -3/  23/ 264/  -2],             
2230,P,1,P[   0/  15/  67/  14],             
2231,P,0,P[  -4/   8/ 224/   7],             
2232,P,1,P[ -11/   1/ 333/ -10],             
2233,D,1,                      ,D[AR/154/137/334]
2234,D,1,                      ,D[AR/153/137/334]
2235,D,1,                      ,D[AR/162/137/334]
2236,D,0,                      ,D[FL/ 33/137/334]
2237,P,0,P[  -3/   1/ 139/  -3],             
2238,P,1,P[  -1/   6/ 288/  -1],             
2239,D,1,                      ,D[AR/178/137/334]
2240,P,0,P[  -2/   0/ 298/  -2],             
2241,D,0,                      ,D[FL/115/137/334]
2242,P,0,P[  -1/   1/  65/  -1],             
2243,D,1,                      ,D[AR/298/137/334]
2244,P,0,P[ -26/   3/  26/ -26],             
2245,D,0,                      ,D[AR/  4/137/334]
2246,P,1,P[ -13/   2/ 228/   1],             
2247,D,0,                      ,D[FL/ 97/137/334]
2248,P,1,P[ -14/   1/  81/  -1],             
2249,D,1,                      ,D[AR/ 85/137/334]
2250,D,0,                      ,D[FL/ 51/137/334]
2251,P,1,P[  -9/  47/   9/  46],             
2252,D,0,                      ,D[AR/ 21/137/334]
2253,P,0,P[ -27/   5/ 136/ -22],             
2254,P,1,P[  -3/  21/ 264/  -3],             
2255,D,1,                      ,D[AR/ 59/138/334]
2256,P,0,P[ -21/   1/ 195/  -1],             
